Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Northwest Territories,1991,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,5.8,,,
Northwest Territories,1991,Miscellaneous Sources,Cigarette Smoking,all subsectors,2,2,2,,,,8,,,,,,,
Northwest Territories,1991,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,2,,,,,,,,
Northwest Territories,1991,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,554,,,,,,,,
Northwest Territories,1991,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Miscellaneous Sources,Meat Cooking,all subsectors,15,15,15,,,,,,,,,,,
Northwest Territories,1991,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,1063,,,,,,,,
Northwest Territories,1991,Miscellaneous Sources,Printing,all subsectors,,,,,,2,,,,,,,,
Northwest Territories,1991,Miscellaneous Sources,Structural Fires,all subsectors,1,1,1,,,1,7,,,,,,,
