Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Nunavut,1991,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mining and Rock Quarrying,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mining and Rock Quarrying,Silica Production,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mining and Rock Quarrying,Other Minerals,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Pulp and Paper Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Wood Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Wood Industry,Sawmills,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Wood Industry,Panel Board Mills,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Wood Industry,Other Wood Products,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Upstream Petroleum Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Downstream Petroleum Industry,all subsectors,,,,,,,,,,,,,,
